2057,00:05:50,0,F,PRE-LAUNCH,3.329323,22.187500,101.286003,0.000000,-2.267176,2.137405,-0.702290,0.006348,0.022705,1.002930,0.595187,-0.115500,-1.102875,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:05:52,0,F,PRE-LAUNCH,3.059806,22.187500,101.289253,0.000000,-2.160305,1.854962,-0.717557,0.010254,0.016846,1.001953,0.597562,-0.114813,-1.105875,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:05:53,0,F,PRE-LAUNCH,2.893340,22.187500,101.291252,0.000000,-2.091603,1.885496,-0.656489,0.004150,0.020508,1.013184,0.598188,-0.117312,-1.105562,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:05:54,0,F,PRE-LAUNCH,2.808786,22.187500,101.292252,0.000000,-2.167939,2.038168,-0.717557,0.005859,0.022461,0.995117,0.597938,-0.117750,-1.106250,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:05:56,0,F,PRE-LAUNCH,2.996391,22.187500,101.290001,0.000000,-2.137405,2.106870,-0.740458,0.000244,0.020508,1.004395,0.599625,-0.114500,-1.107312,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:05:57,0,F,PRE-LAUNCH,2.914479,22.187500,101.291000,0.000000,-2.061069,2.007634,-0.763359,0.005127,0.016113,0.997559,0.595750,-0.118125,-1.105000,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:05:58,0,F,PRE-LAUNCH,2.851063,22.187500,101.291748,0.000000,-2.038168,2.045802,-0.717557,0.004883,0.017334,1.008301,0.598250,-0.114500,-1.103187,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:05:59,0,F,PRE-LAUNCH,3.017529,22.187500,101.289749,0.000000,-2.213740,2.076336,-0.877863,0.007324,0.021729,1.007080,0.597125,-0.117750,-1.107125,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:01,0,F,PRE-LAUNCH,2.705735,22.250000,101.293503,0.000000,-2.145038,1.961832,-0.801527,0.011963,0.022461,1.012207,0.597000,-0.116500,-1.104563,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:02,0,F,PRE-LAUNCH,2.956756,22.187500,101.290497,0.000000,-2.076336,2.022901,-0.595420,0.009766,0.020264,1.002930,0.596187,-0.118562,-1.108438,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:03,0,F,PRE-LAUNCH,3.038668,22.187500,101.289497,0.000000,-2.183206,2.038168,-0.816794,0.012451,0.023438,1.006836,0.598437,-0.116438,-1.108438,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:04,0,F,PRE-LAUNCH,2.769151,22.187500,101.292747,0.000000,-1.984733,2.076336,-0.778626,0.011719,0.020020,1.003906,0.596750,-0.113063,-1.111063,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:05,0,F,PRE-LAUNCH,2.996391,22.187500,101.290001,0.000000,-2.053435,1.908397,-0.786260,0.011475,0.018799,1.006836,0.596687,-0.117375,-1.104063,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:06,0,F,PRE-LAUNCH,3.102083,22.187500,101.288750,0.000000,-2.106870,2.038168,-0.587786,0.006592,0.022217,1.004395,0.595062,-0.116687,-1.104187,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:07,0,F,PRE-LAUNCH,2.829925,22.187500,101.292000,0.000000,-2.091603,2.015267,-0.786260,0.005127,0.020996,1.003418,0.597875,-0.111750,-1.105750,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:09,0,F,PRE-LAUNCH,3.123222,22.187500,101.288498,0.000000,-2.022901,2.030534,-0.748092,0.007812,0.017334,1.010498,0.597938,-0.118562,-1.107375,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:10,0,F,PRE-LAUNCH,3.017529,22.187500,101.289749,0.000000,-1.984733,2.167939,-0.679389,0.008057,0.018799,1.004639,0.598188,-0.113250,-1.109563,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:11,0,F,PRE-LAUNCH,2.893340,22.187500,101.291252,0.000000,-2.068702,2.129771,-0.557252,0.002686,0.022705,1.002930,0.596062,-0.120250,-1.104250,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:12,0,F,PRE-LAUNCH,2.975252,22.187500,101.290253,0.000000,-2.129771,1.961832,-0.587786,0.005127,0.023438,1.001221,0.598000,-0.115313,-1.106625,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:14,0,F,PRE-LAUNCH,3.268550,22.187500,101.286751,0.000000,-1.977099,2.015267,-0.671756,0.003906,0.018311,1.000488,0.596875,-0.119875,-1.109750,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:16,0,F,PRE-LAUNCH,2.956756,22.187500,101.290497,0.000000,-2.038168,2.061069,-0.633588,0.008057,0.021484,1.002441,0.600062,-0.115500,-1.106562,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:17,0,F,PRE-LAUNCH,3.017529,22.187500,101.289749,0.000000,-2.167939,1.916031,-0.656489,0.012451,0.016846,0.998779,0.600125,-0.114875,-1.103500,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:18,0,F,PRE-LAUNCH,3.017529,22.187500,101.289749,0.000000,-2.091603,1.984733,-0.549618,0.005127,0.015869,0.998291,0.598000,-0.114937,-1.103125,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:20,0,F,PRE-LAUNCH,2.956756,22.187500,101.290497,0.000000,-2.083969,2.145038,-0.786260,0.010010,0.018066,0.998779,0.597438,-0.118688,-1.108000,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:21,0,F,PRE-LAUNCH,3.038668,22.187500,101.289497,0.000000,-2.106870,1.931298,-0.816794,0.009521,0.016113,0.995117,0.596563,-0.117437,-1.106750,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:06:22,0,F,PRE-LAUNCH,2.956756,22.187500,101.290497,0.000000,-2.099237,1.732824,-0.687023,0.003906,0.013184,1.003662,0.598625,-0.114750,-1.104375,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
