2057,00:00:01,1,F,PRE-LAUNCH,4.975488,23.000000,101.266251,0.000000,-2.091603,1.992366,-0.770992,-0.039062,0.019287,1.005371,0.605125,-0.095625,-1.032125,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:02,2,F,PRE-LAUNCH,4.975488,23.000000,101.266251,0.000000,-2.045802,2.053435,-0.648855,-0.043457,0.022949,1.009277,0.607875,-0.098750,-1.031188,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:03,3,F,PRE-LAUNCH,4.890934,23.000000,101.267250,0.000000,-2.007634,2.122137,-0.618321,-0.040771,0.020020,1.007568,0.606750,-0.098125,-1.029938,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:04,4,F,PRE-LAUNCH,4.954350,23.000000,101.266502,0.000000,-2.091603,1.969466,-0.618321,-0.039551,0.009521,0.996338,0.605125,-0.097875,-1.029063,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:05,5,F,PRE-LAUNCH,4.890934,23.000000,101.267250,0.000000,-1.969466,1.923664,-0.549618,-0.040771,0.022705,1.006348,0.607250,-0.095812,-1.030375,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:06,6,F,PRE-LAUNCH,4.890934,23.000000,101.267250,0.000000,-2.030534,1.961832,-0.687023,-0.042236,0.013184,1.004150,0.606625,-0.097062,-1.026062,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:07,7,F,PRE-LAUNCH,5.078538,23.000000,101.264999,0.000000,-2.083969,2.045802,-0.725191,-0.040283,0.018555,0.998291,0.610750,-0.097750,-1.031312,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:08,8,F,PRE-LAUNCH,4.787883,23.000000,101.268501,0.000000,-2.000000,2.091603,-0.793893,-0.035400,0.016602,1.005371,0.606188,-0.093938,-1.029000,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:09,9,F,PRE-LAUNCH,5.036262,23.000000,101.265503,0.000000,-2.076336,1.809160,-0.778626,-0.034668,0.020020,1.004639,0.607125,-0.096688,-1.026813,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:10,10,F,PRE-LAUNCH,5.017766,23.000000,101.265747,0.000000,-2.045802,1.832061,-0.603053,-0.040771,0.020996,1.006836,0.606438,-0.098875,-1.030875,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:11,11,F,PRE-LAUNCH,5.120816,23.000000,101.264503,0.000000,-2.114504,1.969466,-0.854962,-0.039062,0.020508,1.004639,0.605937,-0.100375,-1.029187,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:12,12,F,PRE-LAUNCH,4.558002,23.000000,101.271248,0.000000,-1.923664,1.824427,-0.641221,-0.041748,0.021484,1.008789,0.606375,-0.099125,-1.029500,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:13,13,F,PRE-LAUNCH,5.017766,23.000000,101.265747,0.000000,-1.961832,1.870229,-0.664122,-0.039551,0.016846,1.007080,0.605812,-0.095812,-1.031125,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:14,14,F,PRE-LAUNCH,4.912073,23.000000,101.266998,0.000000,-2.068702,2.000000,-0.755725,-0.041260,0.022461,1.008545,0.605250,-0.099063,-1.032625,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:15,15,F,PRE-LAUNCH,4.830161,23.000000,101.267998,0.000000,-1.977099,2.068702,-0.633588,-0.039795,0.020264,1.004639,0.605563,-0.099937,-1.028813,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:16,16,F,PRE-LAUNCH,5.163093,23.000000,101.264000,0.000000,-2.068702,1.931298,-0.694656,-0.045898,0.018066,1.005127,0.606812,-0.100250,-1.030125,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:17,17,F,PRE-LAUNCH,5.329559,23.000000,101.262001,0.000000,-2.053435,1.931298,-0.778626,-0.037109,0.021973,1.008301,0.605250,-0.098187,-1.028500,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:18,18,F,PRE-LAUNCH,4.996627,23.000000,101.265999,0.000000,-2.129771,1.969466,-0.770992,-0.036621,0.019775,1.011963,0.607500,-0.096437,-1.028687,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:19,19,F,PRE-LAUNCH,4.954350,23.000000,101.266502,0.000000,-1.938931,1.916031,-0.541985,-0.036865,0.018555,1.006348,0.607750,-0.097875,-1.030563,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:20,20,F,PRE-LAUNCH,4.766745,23.000000,101.268753,0.000000,-2.106870,1.832061,-0.725191,-0.037598,0.015137,0.999023,0.607188,-0.096688,-1.031125,0.000000,00:00:00,0.000000,0.000000,0.000000,0,N/A
2057,00:00:01,21,F,PRE-LAUNCH,4.724468,23.000000,101.269249,0.000000,-2.068702,1.954198,-0.526718,-0.040283,0.012939,1.006348,0.609312,-0.100250,-1.030437,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:02,22,F,PRE-LAUNCH,4.745606,23.000000,101.268997,0.000000,-2.221374,1.877863,-0.625954,-0.041260,0.020020,1.000977,0.606812,-0.099625,-1.032125,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:03,23,F,PRE-LAUNCH,5.141954,23.000000,101.264252,0.000000,-1.931298,2.022901,-0.740458,-0.039062,0.022461,0.999512,0.607625,-0.095812,-1.028062,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:04,24,F,PRE-LAUNCH,4.912073,23.000000,101.266998,0.000000,-2.061069,2.000000,-0.503817,-0.044678,0.023682,1.005371,0.609375,-0.098438,-1.034312,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:05,25,F,PRE-LAUNCH,5.205370,23.000000,101.263496,0.000000,-2.099237,2.038168,-0.702290,-0.043213,0.022949,1.006592,0.607188,-0.097625,-1.030563,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:06,26,F,PRE-LAUNCH,4.745606,23.000000,101.268997,0.000000,-2.221374,2.145038,-0.488550,-0.037842,0.021484,0.998779,0.606750,-0.098875,-1.026000,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:07,27,F,PRE-LAUNCH,4.682191,23.000000,101.269753,0.000000,-2.114504,1.954198,-0.610687,-0.036621,0.016113,0.997314,0.607562,-0.098000,-1.030563,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:08,28,F,PRE-LAUNCH,4.809022,23.000000,101.268250,0.000000,-1.984733,1.938931,-0.633588,-0.032227,0.017578,0.997803,0.607313,-0.099625,-1.034875,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:09,29,F,PRE-LAUNCH,4.890934,23.000000,101.267250,0.000000,-2.083969,2.167939,-0.580153,-0.040527,0.018311,1.010010,0.609000,-0.098500,-1.026625,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:10,30,F,PRE-LAUNCH,5.786680,23.000000,101.256500,0.000000,-2.076336,2.030534,-0.709924,-0.034668,0.017822,1.017334,0.605812,-0.097625,-1.028750,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:11,31,F,PRE-LAUNCH,4.745606,23.000000,101.268997,0.000000,-2.129771,1.946565,-0.633588,-0.037598,0.015381,1.014404,0.607313,-0.097875,-1.029500,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:12,32,F,PRE-LAUNCH,4.600279,23.000000,101.270752,0.000000,-2.122137,2.068702,-0.763359,-0.038330,0.018311,0.999268,0.605812,-0.095812,-1.027313,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:13,33,F,PRE-LAUNCH,4.830161,23.000000,101.267998,0.000000,-1.992366,1.832061,-0.641221,-0.039551,0.019287,1.000244,0.609812,-0.098500,-1.028312,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:14,34,F,PRE-LAUNCH,4.663694,23.000000,101.269997,0.000000,-2.106870,1.809160,-0.625954,-0.041016,0.019775,1.011719,0.608437,-0.096188,-1.030813,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:15,35,F,PRE-LAUNCH,4.558002,23.000000,101.271248,0.000000,-2.038168,2.007634,-0.725191,-0.036865,0.021973,1.008301,0.607063,-0.097000,-1.029688,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:16,36,F,PRE-LAUNCH,4.912073,23.000000,101.266998,0.000000,-2.007634,1.870229,-0.748092,-0.040771,0.019287,1.000000,0.605500,-0.095875,-1.031625,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:17,37,F,PRE-LAUNCH,4.600279,23.000000,101.270752,0.000000,-2.099237,1.801527,-0.641221,-0.038818,0.021240,1.017334,0.607938,-0.097938,-1.026813,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:18,38,F,PRE-LAUNCH,4.954350,23.000000,101.266502,0.000000,-2.099237,1.923664,-0.885496,-0.045898,0.017578,1.011719,0.605687,-0.096375,-1.028750,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:19,39,F,PRE-LAUNCH,4.809022,23.000000,101.268250,0.000000,-2.183206,2.022901,-0.641221,-0.036621,0.020264,1.003418,0.607313,-0.101375,-1.028875,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:20,40,F,PRE-LAUNCH,4.663694,23.000000,101.269997,0.000000,-2.022901,1.969466,-0.641221,-0.035889,0.018311,1.005371,0.611188,-0.095375,-1.031312,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:21,41,F,PRE-LAUNCH,5.099677,23.000000,101.264748,0.000000,-2.038168,1.916031,-0.687023,-0.041748,0.019287,1.004883,0.606438,-0.096625,-1.034375,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:22,42,F,PRE-LAUNCH,4.766745,23.000000,101.268753,0.000000,-2.045802,1.900763,-0.633588,-0.041260,0.016357,1.003174,0.605875,-0.101500,-1.031625,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
2057,00:00:23,43,F,PRE-LAUNCH,4.766745,23.000000,101.268753,0.000000,-2.053435,1.946565,-0.786260,-0.040283,0.017822,1.007812,0.605062,-0.098250,-1.028875,0.000000,00:00:00,0.000000,0.000000,0.000000,0,STGPS
