TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,HEADING,MAX_ALTITUDE,PAYLOAD_RELEASED
3141,09:18:48,1,F,LAUNCH_PAD,-11.3,20.7,101.0,4.1,0.9,-2.3,-2.0,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:13,0.0,0.0,0.0,0,N/A,83,44295.7,FALSE
3141,09:18:49,2,F,LAUNCH_PAD,-11.6,20.7,101.0,4.1,0.9,-2.5,-2.0,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:14,0.0,0.0,0.0,0,N/A,83,44295.7,FALSE
3141,09:18:50,3,F,LAUNCH_PAD,-11.6,20.7,101.0,4.1,0.8,-2.2,-2.0,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:15,0.0,0.0,0.0,0,N/A,83,44295.7,FALSE
3141,09:18:51,4,F,LAUNCH_PAD,-11.3,20.7,101.0,4.1,1.1,-2.3,-1.8,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:16,0.0,0.0,0.0,0,N/A,82,44295.7,FALSE
3141,09:18:52,5,F,LAUNCH_PAD,-11.4,20.7,101.0,4.1,3.1,-1.4,-8.2,1.1,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:17,0.0,0.0,0.0,0,N/A,81,44295.7,FALSE
3141,09:18:53,6,F,LAUNCH_PAD,-11.6,20.8,101.0,4.1,0.4,-2.3,-2.2,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:18,0.0,0.0,0.0,0,N/A,79,44295.7,FALSE
3141,09:18:54,7,F,LAUNCH_PAD,-11.9,20.8,101.0,4.1,0.4,-2.4,-2.0,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:19,0.0,0.0,0.0,0,N/A,78,44295.7,FALSE
3141,09:18:55,8,F,LAUNCH_PAD,-11.4,20.8,101.0,4.1,0.7,-2.3,-2.4,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:20,0.0,0.0,0.0,0,N/A,76,44295.7,FALSE
3141,09:18:56,9,F,LAUNCH_PAD,-11.5,20.8,101.0,4.1,2.2,-2.5,-1.3,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:21,0.0,0.0,0.0,0,N/A,76,44295.7,FALSE
3141,09:18:58,10,F,LAUNCH_PAD,-11.5,20.8,101.0,4.1,0.3,-2.3,-2.1,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:23,0.0,0.0,0.0,0,N/A,78,44295.7,FALSE
3141,09:19:00,11,F,LAUNCH_PAD,-11.4,20.7,101.0,4.1,0.9,-2.3,-1.7,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:25,0.0,0.0,0.0,0,N/A,77,44295.7,FALSE
3141,09:19:01,12,F,LAUNCH_PAD,-11.3,20.7,101.0,4.1,0.9,-2.4,-2.0,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:26,0.0,0.0,0.0,0,N/A,77,44295.7,FALSE
3141,09:19:02,13,F,LAUNCH_PAD,-11.4,20.8,101.0,4.1,0.8,-2.3,-1.9,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:27,0.0,0.0,0.0,0,N/A,78,44295.7,FALSE
3141,09:19:03,14,F,LAUNCH_PAD,-11.6,20.8,101.0,4.1,0.9,-2.4,-1.9,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:28,0.0,0.0,0.0,0,N/A,78,44295.7,FALSE
3141,09:19:04,15,F,LAUNCH_PAD,-11.9,20.8,101.0,4.1,0.8,-2.4,-2.0,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:29,0.0,0.0,0.0,0,N/A,78,44295.7,FALSE
3141,09:19:05,16,F,LAUNCH_PAD,-11.2,20.8,101.0,4.1,0.8,-2.4,-1.8,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:30,0.0,0.0,0.0,0,N/A,79,44295.7,FALSE
3141,09:19:06,17,F,LAUNCH_PAD,-11.4,20.8,101.0,4.1,1.0,-2.5,-1.8,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:31,0.0,0.0,0.0,0,N/A,79,44295.7,FALSE
3141,09:19:07,18,F,LAUNCH_PAD,-11.7,20.8,101.0,4.1,0.8,-2.4,-1.8,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:32,0.0,0.0,0.0,0,N/A,78,44295.7,FALSE
3141,09:19:08,19,F,LAUNCH_PAD,-11.7,20.8,101.0,4.1,0.9,-2.4,-2.0,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:33,0.0,0.0,0.0,0,N/A,78,44295.7,FALSE
3141,09:19:09,20,F,LAUNCH_PAD,-11.6,20.8,101.0,4.1,0.9,-2.2,-1.9,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:34,0.0,0.0,0.0,0,N/A,79,44295.7,FALSE
3141,09:19:10,21,F,LAUNCH_PAD,-11.5,20.8,101.0,4.1,0.9,-2.4,-1.8,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:35,0.0,0.0,0.0,0,N/A,79,44295.7,FALSE
3141,09:19:11,22,F,LAUNCH_PAD,-11.7,20.8,101.0,4.1,0.9,-2.4,-1.9,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:36,0.0,0.0,0.0,0,N/A,79,44295.7,FALSE
3141,09:19:12,23,F,LAUNCH_PAD,-11.6,20.8,101.0,4.1,0.8,-2.4,-2.1,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:37,0.0,0.0,0.0,0,N/A,78,44295.7,FALSE
3141,09:19:13,24,F,LAUNCH_PAD,-11.3,20.7,101.0,4.1,0.9,-2.4,-1.9,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:38,0.0,0.0,0.0,0,N/A,79,44295.7,FALSE
3141,09:19:14,25,F,LAUNCH_PAD,-11.5,20.8,101.0,4.1,0.8,-2.5,-1.9,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:39,0.0,0.0,0.0,0,N/A,79,44295.7,FALSE
3141,09:19:15,26,F,LAUNCH_PAD,-11.1,20.7,101.0,4.1,0.9,-2.4,-1.9,1.0,-0.1,0.0,0.7,0.0,0.1,0.0,19:39:40,0.0,0.0,0.0,0,N/A,80,44295.7,FALSE
